RandomSeed	CP1	CP2	CP3	CP4
2003587796	1300	1910	2530	3700
372369988	1510	2220	2760	4030
3518921323	800	1290	1710	3640
1988579239	2050	2820	4140	4710
831454103	1510	2220	2710	4360
2582180546	1580	1880	2310	4040
4234581840	3580	4050	4530	4910
2541581759	1980	3230	3640	4310
2097186333	370	660	1930	4180
2867782780	1820	3500	3660	4290
4139949842	630	1380	2750	3740
415844644	1520	3230	3750	4170
1244957332	1300	1760	2290	4030
796371878	1820	2580	3400	3880
1526022721	1430	2310	4300	4780
1491734269	570	1080	2340	4060
1426039719	1040	1760	1910	2050
1013432951	1390	3120	4300	4900
737521833	1120	1410	1730	3230
472019697	950	2170	4540	5020
3741671192	1130	2680	4230	4760
2354872562	1300	2260	3540	4740
2344649012	1780	3470	4460	4910
269068333	1900	2630	3060	3460
1093095411	3170	3670	4290	4840
2286397876	340	570	820	1230
4249901595	1290	1720	2180	3160
3584826988	1500	2080	2440	3530
3077709276	1290	1880	2450	3740
1340516499	1160	2770	4570	4980
1127060016	400	720	1110	1480
275842173	1460	2500	4000	4750
3511462177	2010	2990	3430	3890
3360738069	1350	3120	4510	4950
2762401364	950	1100	1270	1650
1831428319	1150	1630	1840	2040
1645832677	4220	4580	4890	5090
1132067311	3380	3880	4430	4950
3994215624	1360	1860	2460	3790
2604211993	1520	3610	4050	4470
3983837013	1140	3000	4310	4920
2266120810	1280	1700	2230	2940
1833059540	1550	2710	4370	4880
1172588399	1320	1810	2380	3590
2782219942	3650	4110	4570	4970
1367613852	1320	2680	3780	4930
347599172	3550	4060	4470	4880
3492520312	1430	2820	4120	4740
879655226	3790	4180	4540	4890
3135295601	1250	1790	2300	3240
1046793366	1520	2030	2400	4090
4284747964	3030	3420	3870	4830
2003278871	1070	1450	1920	3550
1104023218	450	780	1230	1560
2054341634	1160	1690	2120	3890
3143667147	1300	1840	2300	3520
2309747477	610	1210	1720	2230
3433229355	1180	2920	3370	3780
308863633	540	1020	2440	3970
3558662137	1880	2360	2770	3790
1897783398	1680	3100	4450	4910
585597846	1430	2990	3400	3800
3750355363	3510	3950	4140	4290
3634880038	1210	1740	2480	3870
3727521711	1140	1640	2210	3370
2983355323	1420	2190	2750	4000
1237715081	1150	1600	2080	3720
1051435148	550	980	2370	4200
1947878690	4690	4890	5080	5240
568233136	410	760	1840	2250
2382271697	550	1130	2460	3030
507501643	1930	3170	3510	3840
1113483560	650	1180	2640	3960
95150357	1630	2380	4270	4840
3319207915	1500	2950	3600	4180
3680736834	1330	2620	4280	4810
1316302518	690	2670	4460	4810
1195284021	1150	2460	2660	2870
4278572518	570	1020	2210	4170
2811871216	1320	2590	4530	4960
1429202009	3380	3930	4470	4850
1376374315	600	1160	3050	3730
3146834841	1200	1730	2150	3610
1131458314	1480	1870	2380	3830
2001764236	970	1460	1970	3820
191329672	1240	1790	2390	4220
682589443	4330	4920	5080	5310
932666997	1680	3460	4410	4870
3193172659	2920	4540	4990	5190
509349621	1830	2300	2690	3840
146578520	3210	3630	3830	4050
4238801213	910	2710	4430	4890
1752699137	1600	2670	4100	4870
2037439774	1470	3050	3590	4100
3998928264	1670	2950	3420	3860
2919329264	470	1210	1720	2160
2757175943	920	1910	4570	4910
3994574495	2150	2620	3130	4380
2783600845	1440	2120	2750	3720
1167235507	2230	3880	5150	5300
1375064758	1630	3010	4510	4950
1753070611	690	1200	2520	4050
4152466951	1160	1450	1830	3310
2550099130	3300	3840	4330	5050
1490547752	1320	1590	1880	2380
1466578631	1730	3200	3740	4290
3491701237	1580	2700	3280	3730
2847189846	1360	3020	4270	4830
3749446799	1440	1830	2230	4230
735069532	1320	2610	3220	3920
1626587611	1470	3810	4950	5190
68551999	660	1070	1520	2120
4105201769	3220	3810	4350	4850
2223828649	3730	4180	4690	5010
3157930097	1370	2680	4530	4990
189709885	430	620	830	2870
1803245909	630	1110	2590	4180
214149351	590	1070	2390	3710
4217804283	990	3460	4400	4940
1796176457	3520	3940	4360	4850
3688019701	610	1350	2890	4030
885905749	930	1820	4050	4710
1055783420	1440	1970	2470	3550
2962108129	1700	2670	4260	4760
1653524338	1120	1580	1980	3820
2764200831	1290	3460	3750	4060
3739542573	570	1040	1460	1870
2595130513	1200	1970	2410	3500
782888308	580	1100	2780	3910
2118811186	1200	1530	1940	3350
3924459234	1250	2480	2740	3150
732851856	1210	1630	2020	4110
1039028641	1390	2560	2920	3340
932906039	1150	2420	4320	4910
5884705	1240	1990	2600	3880
3109810896	3880	4300	4650	5000
2365792905	480	870	1870	3830
3489716681	2660	3970	4980	5180
1062197191	1180	1670	2180	3680
1907891669	440	1140	1610	2130
3993136974	1770	2380	4040	4840
1683982465	1330	1870	2580	3810
2994180991	640	1160	2780	4020
3524177531	370	800	1110	1430
4100080074	1050	1480	1660	1850
261706812	1660	2080	2640	3950
331571325	1760	2230	2600	3730
1996406921	1010	1600	1890	3770
1039469535	1240	3380	4620	5000
3547703379	2060	3230	3670	4040
3786793572	1180	1500	1660	1810
2496489609	1670	2990	3580	4220
1317588938	1470	1900	2460	3390
2887707971	420	890	1800	3570
4149429638	540	1140	2440	4440
3603015071	460	930	1390	1870
2392861266	3310	4820	5150	5270
3154484492	1790	2960	3530	4190
1282159879	1410	1910	2370	3720
2192771565	1430	1870	2280	3840
2317325517	1220	1650	2320	3950
2313175901	1410	1980	2540	3720
791300453	650	1340	3060	4210
2417902801	510	900	3410	4200
2618139428	450	770	2010	4190
2590297747	1580	3120	4440	4980
3564474809	630	1340	3010	3510
1298732263	400	770	1690	3380
2476104809	450	840	1200	1600
3723647877	1460	2010	2550	3510
3041732410	1580	3440	3830	4340
1292741015	4270	4570	4910	5150
2075446947	1210	1660	2140	3310
497545794	520	1100	4300	4990
3666505647	440	1110	2180	3980
4001799206	1190	2790	4310	4780
1589151483	700	1240	2680	4120
620539225	930	1300	1680	4070
2406384722	1410	3460	4480	4910
2146108897	480	910	1370	1820
3633404030	1460	2620	4080	4770
58042969	1120	1820	2360	3450
2989694094	1340	2000	2420	3850
3398969412	1900	3320	3780	4300
2610895883	1470	2670	4440	4810
3064838371	3290	4550	4990	5200
3325086986	1360	1750	2170	4370
694117159	1530	2070	2610	3940
212043402	1410	1880	2390	3860
3580588890	1150	1800	2460	3970
58211080	1070	2310	3920	4830
278006558	490	700	770	820
883717399	1250	1440	1620	2060
3984896489	890	2470	3930	4880
3309453847	1190	1710	2310	3950
2608401498	620	900	1420	1990
1874324111	1080	1950	4150	4830
927582311	3620	4100	4560	4960
2338749760	1320	2680	4320	4850
1003132776	1290	3030	4510	4940
2038958988	760	1300	2810	4100
2916520392	1630	2740	3340	3900
1292696474	380	830	1880	4230
2273047547	1450	2540	4030	4740
1058506388	1230	1450	1560	1690
378714246	1310	2630	4390	4950
4149443655	1250	1730	2280	4070
910483187	1050	1400	1850	3520
885594137	900	1240	1590	3730
3063551557	1680	2090	2540	3740
3906741815	3460	3980	4490	4930
1509960178	1140	1650	2160	3920
1475049549	1850	2630	4540	4940
3043448104	4080	4380	4690	4970
516379537	3480	3920	4100	4310
838171774	1480	2170	2720	4240
2859856002	400	780	1160	1560
34516584	430	880	1300	1710
1164372853	1470	2650	3310	3860
3019778947	1660	2220	2780	3880
1314197481	1430	1900	2400	3960
2652183336	1870	2990	3550	4140
74707270	3720	4080	4530	4900
3114595488	1580	3140	4110	4720
4069151140	2130	2920	3380	3840
24407688	660	1490	3060	4000
971799254	3150	3610	4120	4860
1585277404	3760	4170	4660	4980
1790055622	2770	4650	5070	5230
1732057911	210	390	3420	3890
2539137476	3800	4150	4510	4940
4224744971	1550	2010	2410	4030
1311461847	1830	2370	2830	4010
2161527993	1780	2620	4470	4920
3732529273	630	1110	2510	4420
3264535290	1620	3030	3500	4060
81644709	3780	4170	4570	5000
1683634853	490	870	2120	3570
1793774139	980	1410	1900	3730
2835269567	420	760	1120	1420
3144723276	1230	2960	3420	3850
3272989748	430	1530	1880	2150
3004231609	1180	1770	2440	3380
820390265	740	1070	1370	3600
3295884842	620	1140	3110	4130
392647060	550	1120	1480	1800
3679872414	490	830	2300	3860
4016432509	380	750	1490	4820
3205149818	470	880	1360	1790
1655408144	1460	2870	3380	3900
1692597873	1450	2750	3410	3950
2115674416	1370	1810	2270	3520
2247573463	1680	3120	4390	4870
1189417984	870	1530	4700	5040
2935316115	1110	1730	4340	4880
2184378778	590	1070	2200	3550
86091462	1100	1710	2250	3600
2368068499	1520	2770	4380	4920
613252511	640	1200	2420	3320
3649620702	1500	1980	2420	3370
3693952834	580	1210	2880	3920
787465696	550	980	2290	4070
665994127	1340	2700	3350	3840
3346772591	3320	3790	4380	4900
3560965997	1710	3390	3880	4300
1898165714	1470	2130	2660	4030
1244166825	950	1360	1760	3760
2362768792	1560	3120	4330	4870
1177226373	520	1030	2940	4350
2887558840	1660	2100	2770	3910
3759497671	1320	1970	2660	3900
902345724	1130	1540	1730	1920
3915847495	1410	2120	2670	3540
1111707134	1020	1410	1870	4220
3051516683	1130	3850	4680	4990
573189121	1340	1950	2430	3560
4128054653	1460	2000	2610	4120
2981485519	560	930	2120	3580
701219466	3640	4040	4470	4830
2429970674	1280	1810	2300	3410
2809544021	570	1000	2530	3940
2488105393	1710	2070	2310	3880
1885482813	560	1130	2390	3420
4032299349	1880	3500	3930	4350
140372255	1410	2530	3210	3670
3721096441	1110	1640	1910	2100
562501564	1150	2160	4210	4870
347071583	430	790	1240	1740
363714117	1190	1560	1940	3920
3676594590	500	1020	2230	3390
199453780	1530	1990	2430	4150
1158105574	650	2450	4460	4770
422665295	1250	1620	2020	4150
302930519	1240	2010	2580	3860
516360813	1620	3000	4470	4930
3436878763	1320	1790	2270	3980
1387317170	1680	2830	4170	4700
2011671500	1740	2140	2590	3980
2014437653	1160	3550	3920	4360
4181738284	560	1110	1670	2120
2363830190	1430	2720	4220	4730
1324802888	1410	1960	2510	4610
3455159901	570	980	1440	1890
548229155	1660	2560	4650	5020
2592378594	1310	1860	2320	3970
1561363080	1650	2120	2650	3840
2210210416	1520	3450	3900	4310
1447256081	1880	2660	3180	3830
1431487086	1660	2210	2750	4060
954982723	3160	3660	4190	4750
1985242804	1470	2250	4030	4830
1803666046	1170	1660	2070	3930
993167448	850	2590	4310	4830
2156829834	670	1130	2240	3300
1744982467	990	1920	4030	4670
1137279591	1180	3540	4420	4890
122990238	460	950	1390	1870
826488986	1300	1760	2330	3740
4294639599	720	1190	1670	2140
3147587998	1270	2790	4230	4740
2956984387	3670	4150	4630	5010
2325193948	1350	1790	2310	3440
746969810	1300	1870	2510	3740
1351352566	500	890	2620	3670
3718328041	4210	4550	4860	5160
3411375340	1060	2430	4260	4930
3408279007	1670	3120	3670	4200
1024578438	1660	3430	4380	4840
1344859339	1250	2890	3470	3970
1641388414	1280	1940	2650	4010
2745896456	1640	2780	3890	4800
2072041894	1320	2180	2630	4210
3636130225	2050	3470	4010	4360
1536482838	1480	2590	3230	3980
3346234410	460	930	1770	2260
131268041	510	1100	2970	4260
2511146244	1550	3140	4190	4860
611620583	710	1610	3250	4260
2296643299	1310	1810	2280	3770
1422967748	1750	3430	3730	4040
97839400	590	950	1360	1810
4094309757	1500	3510	4510	4900
685561011	1300	1810	2370	3780
1146439818	1410	1880	2300	3890
1825458256	1030	2460	4240	4820
1494106799	1940	3020	3530	3970
2768996687	1520	2590	4030	4720
1002376827	1660	2950	4160	4860
367217526	1580	2090	2650	3760
706807221	510	930	1260	1940
2973099041	1810	2290	2790	4310
3183032101	690	1140	2320	3730
2298773338	440	630	790	2200
3664258181	510	3340	4780	5210
1522375734	1510	3560	4550	5000
3421803985	1410	1770	2170	3510
3652859622	1570	2090	2600	3650
3765453871	1570	2560	3550	4890
3934136303	1640	3030	3520	3940
2631222486	1300	2180	4970	5180
2330471711	480	960	2340	3390
278073700	1340	3530	3860	4120
890780352	1290	1720	2280	3880
358972261	1420	1830	2200	3690
3804168091	2530	4590	5060	5240
819433785	700	1480	2000	2390
3483947734	1540	2750	4260	4850
2922587988	1350	1890	2530	4010
3437356830	1460	2230	2690	4000
1117748188	1370	1770	2480	4010
2297638809	1360	2570	4280	4850
2908538726	1330	1840	2410	3270
737574161	1150	1480	1820	3960
2720399565	450	950	1360	1820
4136301268	1360	2480	4140	4690
2176924202	1300	1780	2310	3360
1603482612	1500	2060	2670	3630
428468440	670	1140	2620	3600
1460860752	3660	4090	4580	4930
2784711853	460	960	2370	3720
2447370035	440	930	2630	3580
3693265246	3640	4660	4810	4970
1483312560	710	1190	2520	3790
902198702	1540	3810	4200	4510
3966721087	2110	3190	3550	3980
1753524213	1420	3650	4480	4890
146603825	1380	2420	4150	4680
3686412896	1420	1910	2520	3950
3280380109	650	1210	2770	3630
2482542198	1240	2200	4530	4960
4111792374	1510	2030	2560	3690
2322393532	430	810	1210	1570
759641282	630	1110	2590	3600
503563315	1310	1830	2370	4080
