RandomSeed	CP1	CP2	CP3	CP4
2353609478	600	1370	3420	4390
970891210	490	700	4440	4820
1671368155	1380	2800	4250	4680
2885908194	1230	2590	3780	4750
3421886719	320	470	650	2750
3632661360	140	270	680	3690
1755550616	630	1130	3380	4750
614511136	780	2310	3830	4830
2254860646	820	3280	3690	4450
2370429348	2080	3050	4450	5070
1222384277	2940	4950	5040	5170
2011390457	550	1390	4140	4650
4096276198	410	680	870	3610
32522018	680	1300	3160	4470
3191333443	2590	3910	4700	5080
3724886500	3000	3860	4100	4350
3469350056	190	300	3780	4690
2946794281	770	1250	4030	4500
852331634	660	970	3360	4520
2986887122	2170	3350	3500	3700
3713763659	290	490	1240	3480
3619278189	450	560	630	2440
3913699920	770	1230	2550	3120
1481181985	690	1190	2480	4200
1366247797	550	710	870	3240
150062050	550	970	3690	4570
2850147219	2440	2950	4240	4720
4247318201	230	390	1030	4160
3541795824	790	1870	4480	4960
1228774333	220	470	1620	3380
2584902581	920	2360	4110	4610
2770975659	290	500	1370	3770
4080520380	2130	2540	3350	3710
779575127	470	1000	2090	3910
358622666	1320	1780	2700	3150
2790167161	670	2020	2730	4430
2134929678	790	3080	3630	4450
214921417	520	660	850	2530
2771676634	280	540	1460	3570
2470010475	550	730	840	2660
2148655574	750	860	960	2690
476854143	880	1580	2190	3410
2084964856	1940	2620	4280	4980
2910950981	570	830	2970	4250
1897190904	460	2310	4490	4910
2200081642	1650	2490	2810	3880
3884519187	530	740	910	2970
685954273	950	2400	3730	4580
1294782192	720	2050	2980	3870
2244769669	3260	3520	4030	4310
716628342	550	740	3840	4530
1369100682	1450	3500	3830	4560
1471660943	360	490	610	2990
591011147	890	1670	4260	4660
359710149	430	570	990	1720
2313804739	430	840	2690	4780
880305437	2450	4680	5070	5200
1194671422	680	2760	4110	4890
4285437153	910	1210	1620	4120
608201978	1520	3950	4740	5080
1372769070	640	1610	3600	4480
1757883062	1120	1900	4120	5040
1404924866	840	2250	4680	5030
4195596700	1520	2860	3280	4470
3225721126	2580	3550	4570	4980
1670982020	1820	3650	4320	4900
149328160	250	480	1670	2690
1461777237	890	1360	3510	4880
919026493	990	2590	3440	4610
1018174243	410	1350	2310	3490
2043594377	820	1710	4280	4800
2170695351	1050	2460	4700	4900
4041964870	1010	1610	3990	4880
4052245204	2560	3710	4140	4600
1258481033	780	1210	2580	3180
3948835825	950	1130	1730	3160
3053100806	3010	4170	4880	5180
3738847159	2540	3470	4450	4690
4252928086	640	1990	4390	4840
155378752	1570	2180	3270	4750
30638510	2370	4290	4930	5160
3496261093	1420	3270	4760	5060
2885760251	2140	4670	4840	4980
1218649793	70	130	180	240
501593582	860	2050	4260	4760
1269627287	1340	2200	2920	3120
358771072	1710	2560	3410	4700
1587229042	1820	3760	4560	4980
1358977826	1070	2560	4020	4760
3682147495	1520	2850	3570	4060
4285519779	3010	3310	3720	3960
1345672938	240	400	2480	4430
1769110348	1960	3160	3940	4450
1468967389	290	530	2850	4510
246736048	2120	3250	3710	4530
4138797388	700	3250	3860	4330
1895650801	1040	2140	2750	3710
3998356295	1670	4320	4590	4860
3356959293	660	1800	3020	4270
3329559319	2230	2840	3330	4370
2277510916	1460	2250	4630	5000
522145788	1310	2300	4300	4760
3132086334	220	430	860	3250
1012155621	520	840	980	2960
761276758	910	2100	4170	4810
3031960710	1360	3600	4480	5040
1223841475	1610	3260	4240	4740
1909396698	1000	2650	4280	4940
1924545912	1360	4200	4840	5120
2598309254	220	490	1560	4380
1118313224	3190	4110	4970	5170
3794891803	1480	2790	3770	4350
1835183682	690	1030	1690	2750
1598400073	1930	3300	4620	5000
3772252098	1000	2490	4390	4800
3619818975	770	1140	3340	4650
3843160463	1130	2670	4540	5060
2526561370	250	500	1150	1520
430914655	1260	3480	3980	4170
1319207120	1630	3680	4620	5160
1275243206	220	400	1230	3410
3503043377	1870	4640	5050	5220
305261306	750	870	980	3190
222606313	2330	3380	4410	5090
1007175895	360	720	2610	4320
1137641615	430	1210	2270	4650
1484452872	710	1030	1350	3910
2978516248	740	4260	4680	5130
3350201960	1630	3700	4940	5190
3676674599	1260	2160	2840	3440
2916802126	1840	4660	4840	4950
603815092	610	830	1090	3260
1418350088	760	920	1040	3270
3054332759	720	1560	4350	4890
2956176161	460	690	1650	3710
3345413014	1640	3800	4130	4880
2538079081	870	3140	4740	5050
2309092274	590	1200	2320	4100
1110316280	1310	2300	3320	4420
1247928634	1120	2390	4860	5130
1100872837	800	1220	4170	4560
2735309224	390	650	810	2940
1137705737	690	1040	3250	4550
4009111986	510	890	3560	4890
1681139452	290	1690	3440	4780
328896506	1940	2370	3380	4010
3249415453	660	1400	3400	4610
3741390450	1280	2430	4460	4820
3157765913	440	800	3720	4430
3476279599	730	1500	4220	4800
3006105083	1720	1910	2710	3420
1502755408	460	1060	3760	4470
3747098774	1430	2840	4140	5160
4118770566	230	520	1270	3630
1789136882	400	540	680	2660
11534206	270	730	1760	4170
3096900441	590	1240	1720	3380
1560400357	940	1760	4300	4640
3301512300	580	1490	2970	4360
4102499644	750	1160	3500	4530
4161428614	2090	2580	3410	3620
749160613	310	810	3040	4390
3814364109	1840	3880	4210	4600
4276675963	1940	3270	4680	5080
89369600	980	1360	2180	3340
3633067324	430	530	640	2120
1386601836	390	610	1410	2000
2066795500	450	1650	3610	4850
3203741122	620	1120	1430	2390
2637403241	1530	1950	2940	4420
3805322242	620	2060	4150	4800
532526618	680	1000	3490	4700
3900560676	700	1000	2920	4640
408746441	2300	3320	4750	5090
94899234	450	1320	2840	4470
2705475340	170	300	680	3190
3430015618	660	1010	2040	2580
597940771	560	950	3320	4800
1460049059	570	1000	2410	3180
2370301171	680	900	1160	3750
472004551	210	380	790	2500
1568653392	1130	2480	4310	4850
3071311638	520	600	690	2440
2361326759	1360	1730	2330	2680
112665104	2540	3020	4240	4930
787232554	900	1380	4380	4880
257803485	1010	1200	1470	3530
1775084145	2440	4480	4660	5090
252854903	1510	2690	3900	4860
1567973103	660	960	1900	2630
3273082398	540	770	940	3320
3670673222	3650	4960	5180	5290
1560717708	2330	3070	3870	4780
495086776	1920	2680	3560	3930
654540999	300	430	1050	3910
3699503485	1670	2110	2880	3590
3810316622	900	1440	1690	3080
837944133	260	370	500	3750
340426807	310	630	2380	3620
3655187039	390	920	3120	4660
1598788979	780	2470	4260	4960
2996124772	2560	4580	4770	4990
2055460527	770	1910	2790	3540
284003471	430	590	840	2600
3095439740	1870	2350	2900	3200
837282563	2370	2950	3740	4170
2353347331	740	2320	4370	4800
2089537924	970	1300	1570	3880
1279359453	460	1100	2320	3650
449454426	540	1200	3270	4310
3329622631	770	2270	4460	4930
2101346191	600	1200	3810	4840
2812802573	1500	2060	4280	4700
1259023810	470	1050	2140	3460
36891177	2320	3490	4150	4730
3494178955	1130	4660	5030	5200
216224175	840	4150	4750	5080
1170633957	1300	2750	3830	5050
2729606383	2020	3470	4350	4830
3924054058	120	210	330	420
1318497607	2390	3210	3730	4020
3202897386	3120	4750	4980	5110
1408407789	540	1060	3850	4580
3727844506	2680	4390	4560	4780
3075616808	390	780	2040	3540
4135756551	2500	4580	4730	4920
2874992370	410	1250	4450	4900
667159515	140	240	570	3470
506487761	2890	3350	4020	4790
769706821	2080	3790	4760	5080
537638039	850	1200	3800	4520
917416926	690	1320	3120	4090
793289122	490	1040	3530	4580
3562647537	290	570	1320	3250
1222920420	820	1190	4330	4940
27830852	700	1840	3710	4610
3393831486	1220	1740	2180	2500
3560474788	3190	3500	4400	4870
1426407803	1360	1890	2660	3520
202362393	1480	2880	4090	4760
4148178452	2730	4430	4540	4670
2911380690	1330	1840	3660	4320
1867396530	320	620	1330	3300
1688093206	470	2010	4420	4850
752419459	1710	2760	4620	5010
3511767420	1330	2840	3800	4360
2086016736	820	1260	4020	4700
1784529430	200	350	490	2380
4163561624	2060	2690	4200	4750
1093064790	250	510	1360	4670
3561553319	1930	2650	3310	3740
1210438189	670	2690	4560	4970
4151185157	1490	3850	4140	4530
3885875412	860	1330	3780	4530
2638735810	870	1240	2460	3050
2249320797	630	1610	4430	4920
1431452138	360	690	1950	3690
2906766308	780	1890	4450	4980
1902918162	1990	4150	4320	4520
4162839778	1430	2190	3390	4690
1502278144	1340	1850	2790	3400
1766306362	630	1810	4410	4930
2077581042	680	1600	3840	4420
3004386218	200	560	920	2110
260437035	560	1250	3620	4490
1433505067	910	1910	4090	4510
2686521330	170	490	770	3130
3408137965	610	1210	2520	4080
1325495315	400	1200	4470	5030
605164055	660	840	1320	1890
3158731842	580	810	1410	2770
1543545976	1090	2290	2990	3970
681956714	1890	4260	4940	5160
2943855456	780	1970	3110	4610
3202800826	710	1140	3190	4600
1738834172	1880	3810	4610	4960
3850291157	1560	2160	3490	4750
2340646523	100	180	240	350
1545911017	670	1990	4160	4920
2411119382	1390	4140	4790	5080
3613936563	2210	2650	3370	4550
686464603	3170	4850	4970	5090
1380382151	530	790	3770	4540
4021357024	480	1210	3090	3810
490930102	1060	1130	1240	3220
498819122	590	1300	3860	4580
3573768795	2250	4350	5020	5280
1950716087	2190	4280	4850	5120
2853210158	850	3300	4710	4970
2475794743	550	730	960	3670
271670114	650	1300	1660	3550
2323973345	1750	4700	5110	5260
3207574530	780	2940	4550	4970
1168278694	230	490	790	3300
495660071	250	1350	2990	4490
685255253	390	850	1930	4050
1141467413	760	1600	2030	3790
1085710919	180	300	1300	2790
1938077649	310	610	2010	3370
499990696	1310	2020	3000	3350
1224891457	810	1750	4200	4750
3902679188	440	740	3150	4550
900216840	460	1100	2470	4200
3460724957	1360	1580	2250	2750
849390936	1150	1780	2290	3530
2096160780	290	1620	4190	4800
1049637503	630	1280	3830	4510
3759202793	230	370	1170	2950
4036006841	1960	4600	4810	5010
4047415649	460	810	2050	3320
3336585107	740	1140	3610	4460
1116488063	1460	2570	2830	3870
1138442809	1070	2370	3060	3680
566794000	390	910	1390	3750
2656131670	820	1840	4290	4840
1222473724	840	4530	4960	5210
698026734	1180	2240	3920	4590
530018158	2730	3170	3780	4240
1698521278	220	280	390	1210
3559498445	230	670	970	4410
3751993517	490	2490	4060	4640
2538796669	240	520	970	3240
3151385279	450	700	2650	4400
1114527363	3130	4650	4760	4890
3907184098	560	1910	3220	4160
2096588427	260	460	1360	2970
2361034177	380	760	1290	2420
1376945495	2210	4100	5010	5200
730668349	1270	3420	3800	4510
1842764728	500	610	720	4350
2788259125	1670	3500	4880	5160
623755895	1420	3160	3470	4130
1089307291	1330	3230	4420	4730
1975057108	1050	1570	1980	3920
3135195880	1670	2120	3120	3630
3907732664	1230	2490	4520	4970
204236361	990	1670	4100	4900
1240523953	770	1430	1780	3160
2779632337	530	1370	3020	4410
3661630131	380	480	560	4000
2111087224	1810	2070	2780	3170
3310954208	1380	2300	4110	4510
2555099595	200	380	1740	3770
1567125378	430	600	750	3190
1748206163	1800	3070	4140	5050
2770908058	860	1880	4230	4940
1752154852	470	880	3630	4700
101984890	1740	2850	4440	4790
1548182810	1960	3030	4300	4800
1792385598	530	840	2810	4280
1841155218	2410	3870	4590	4900
662628738	870	1730	3750	4780
3142392960	1010	3010	4420	4790
