RandomSeed	CP1	CP2	CP3	CP4
1790055622	520	1120	2050	3820
1585277404	740	1290	2420	3700
971799254	560	1180	2530	4210
1732057911	740	1300	2570	3930
4069151140	600	1240	2270	3950
2539137476	3590	4060	4460	4940
24407688	1220	1830	2460	3810
1311461847	1380	2950	3470	4090
3732529273	1740	3230	3660	4070
3264535290	670	1130	2660	4220
2161527993	1360	2890	3470	4000
4224744971	470	1160	1650	2160
1683634853	1180	1880	2420	3930
1793774139	1250	3030	3500	4020
81644709	460	1030	3210	4240
3272989748	1430	2660	3400	4350
3144723276	1210	1850	2560	3870
2835269567	1350	1840	2350	4110
3004231609	2630	3500	4210	4800
3295884842	1370	2430	4100	4720
820390265	1390	1850	2240	3640
4016432509	940	2020	4500	5050
392647060	1320	2840	3360	3870
3679872414	1620	2150	2590	4000
1655408144	1330	2120	2640	4110
2935316115	590	1360	2700	3800
3205149818	1220	1890	2510	3990
1189417984	1220	2970	3700	4080
2247573463	680	1190	2750	3880
86091462	1230	2690	4430	4860
1692597873	580	1330	2570	4190
2115674416	550	1140	3080	4040
613252511	1050	1490	2060	4520
2368068499	960	1940	2550	3930
2184378778	610	1410	2990	3920
787465696	1350	2060	2580	4180
3649620702	550	1130	2850	3820
3693952834	1700	3570	3940	4390
3346772591	520	950	2510	4090
665994127	1610	2210	2760	4250
3560965997	650	1200	2730	3750
1244166825	1730	2610	3240	3940
1898165714	610	1110	2440	3830
1177226373	1470	1900	2350	3900
2362768792	460	1000	2350	3970
2887558840	530	980	2900	4090
902345724	1500	2770	3430	4190
3759497671	1370	2920	4210	4740
3915847495	1240	2370	3940	4830
3051516683	1100	1510	1930	3360
1111707134	1860	2940	3520	3940
4128054653	1240	2500	4250	4800
573189121	1440	2680	3210	3910
2981485519	560	1360	1890	2350
701219466	1440	2650	3460	4200
2429970674	460	1040	2230	4050
2809544021	1560	2210	2770	4070
1885482813	3070	3620	3830	3980
2488105393	1230	2070	4000	4640
3721096441	650	1310	2930	3720
4032299349	1590	2720	3200	3880
140372255	400	1040	1980	3740
562501564	1620	3060	3730	4280
347071583	1600	2730	3160	3620
363714117	730	1370	3040	4100
199453780	680	1310	3060	4080
3676594590	1180	1570	2120	3820
422665295	350	820	1980	3440
1158105574	700	1260	2660	3800
302930519	1790	3150	3720	4280
3436878763	3090	3730	4420	4890
1387317170	600	1110	2360	4100
2011671500	450	880	2580	4180
516360813	630	1350	2840	3950
2014437653	1290	1770	2240	4020
2363830190	1350	1810	2220	3410
4181738284	1040	2820	3350	3780
1324802888	510	1120	2810	3990
3455159901	1330	2590	4230	4790
548229155	510	1460	3220	4480
2592378594	560	1210	2830	4280
1561363080	590	1020	2560	4270
2210210416	980	1650	2140	3730
1447256081	410	840	1450	2020
1431487086	620	1120	2330	3840
954982723	430	1020	2000	3890
1985242804	1440	2020	2600	3820
1803666046	1650	3350	3680	4050
993167448	530	1150	2850	4160
1137279591	1340	2950	4450	5040
2156829834	560	1310	2480	3580
1744982467	440	760	1580	3770
122990238	1120	2600	4390	4990
826488986	1340	2650	4160	4780
4294639599	1860	3190	3760	4690
2956984387	1110	3010	4240	4980
3147587998	710	1130	2420	4280
2325193948	1100	2900	4360	4890
746969810	1290	3300	3720	4440
3718328041	600	1210	2580	3770
1351352566	1380	2400	4180	4840
1024578438	450	980	2530	3780
3411375340	900	2010	4320	4860
3408279007	630	1280	2600	3980
1641388414	1070	1530	1910	4040
1344859339	1370	2260	4420	4990
2745896456	1260	2810	3430	4050
2072041894	1210	2620	4160	4800
3636130225	600	1190	2670	3460
131268041	1410	1850	2370	4150
1536482838	610	1290	2520	3720
3346234410	1350	3050	3610	4240
2511146244	1510	3110	3530	4260
2296643299	3410	4060	4490	5010
611620583	1180	1610	2130	4100
1422967748	1230	3050	4310	4870
97839400	1560	2590	3920	4530
685561011	670	1330	2680	3800
4094309757	440	1010	2400	4370
1146439818	490	940	2780	4160
1825458256	590	1210	2530	4120
1494106799	530	1120	3500	4510
2768996687	500	1370	2350	3540
1002376827	1390	2680	4070	4760
367217526	550	1050	2810	4220
706807221	1650	2800	4190	4850
2973099041	580	1030	1570	2080
2298773338	620	1210	1830	2340
3183032101	570	1220	2400	4030
1522375734	320	630	970	1340
3664258181	420	720	2100	3740
3421803985	560	1080	1400	1800
3765453871	950	1330	1640	3650
3652859622	1100	2330	4230	4730
2631222486	1800	3600	3990	4590
2330471711	1410	3110	3620	4190
3934136303	1340	2840	3270	3990
278073700	520	1270	2930	3990
890780352	520	1140	2760	3630
3804168091	1270	3090	4290	4760
358972261	1290	1890	2480	3890
819433785	610	1130	2570	3870
3483947734	580	1170	2340	3600
2922587988	1230	2300	4140	4750
2297638809	1090	1580	2110	3840
1117748188	1580	2780	3360	3990
3437356830	550	1160	2220	3780
737574161	790	1340	2720	4000
2908538726	520	1130	2540	3880
2720399565	1020	3360	3770	4230
1603482612	520	1170	3010	4160
4136301268	1270	2790	3350	4020
2176924202	500	870	1960	4020
428468440	1200	1810	2430	4130
2784711853	1770	3410	3850	4480
2447370035	1130	1880	2560	3880
1460860752	1490	1900	2450	3740
3693265246	510	1100	2240	3450
902198702	660	1310	2800	3910
1483312560	1710	3070	3630	4120
1753524213	1450	2910	3300	4160
3966721087	1870	3470	4020	4450
146603825	1300	2810	3360	3860
3686412896	500	1160	3000	3870
3280380109	1390	1970	2690	4080
2482542198	690	1200	2710	3810
759641282	1430	2040	2630	3900
503563315	570	1080	2590	3610
4111792374	560	1180	2670	3900
2322393532	1410	2860	4270	4870
